who,numw,file,textdesc
Jm-ucen-01064,33,SPOG-Gos020-JIossvtrdr-is0911272343.xml,"3. triletje, družboslovje"
Mf-prof-01061,113,SPOG-Gos020-JIossvtrdr-is0911272343.xml,"3. triletje, družboslovje"
Pn-vsiucenci-10000,2,SPOG-Gos020-JIossvtrdr-is0911272343.xml,"3. triletje, družboslovje"
Tf-ucen-01069,4,SPOG-Gos020-JIossvtrdr-is0911272343.xml,"3. triletje, družboslovje"
Uf-ucen-01070,0,SPOG-Gos020-JIossvtrdr-is0911272343.xml,"3. triletje, družboslovje"
