who,numw,file,textdesc
Am-stra-02231,28,SPOG-Gos175-NNoskrprdo-az1004091424.xml,prodaja/trgovina
Bf-akvi-02263,108,SPOG-Gos175-NNoskrprdo-az1004091424.xml,prodaja/trgovina
