who,numw,file,textdesc
Df-mode-06573,52,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
If-nast-06574,1,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
Tm-nast-06575,144,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
