who,numw,file,textdesc
Am-prof-07158,89,SPOG-Gos063-JIsssvpsnr-pv0911261100.xml,"poklicna strokovna, naravoslovje"
Dm-ucen-07161,5,SPOG-Gos063-JIsssvpsnr-pv0911261100.xml,"poklicna strokovna, naravoslovje"
Fm-ucen-07162,6,SPOG-Gos063-JIsssvpsnr-pv0911261100.xml,"poklicna strokovna, naravoslovje"
