who,numw,file,textdesc
Artur-J-G3023,555,Iriss-J-Gvecg-P500048.xml,spletni dogodek
Artur-J-G3097,150,Iriss-J-Gvecg-P500048.xml,spletni dogodek
Artur-J-G3098,125,Iriss-J-Gvecg-P500048.xml,spletni dogodek
